dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1536541200,2018-09-10 01:00:00 +0000 UTC,4167147,,,,298.25,296.45,300.15,1013,,,90,4,220,3,,,,,,,,75,502,Rain,heavy intensity rain,10n
1536541200,2018-09-10 01:00:00 +0000 UTC,4167147,,,,298.25,296.45,300.15,1013,,,90,4,220,3,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1536544800,2018-09-10 02:00:00 +0000 UTC,4167147,,,,298.21,297.05,299.35,1014,,,93,1,170,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1536544800,2018-09-10 02:00:00 +0000 UTC,4167147,,,,298.21,297.05,299.35,1014,,,93,1,170,0.9,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11n
1536544800,2018-09-10 02:00:00 +0000 UTC,4167147,,,,298.21,297.05,299.35,1014,,,93,1,170,0.9,,,,,,,,75,701,Mist,mist,50n
1536548400,2018-09-10 03:00:00 +0000 UTC,4167147,,,,298.23,297.05,299.25,1014,,,96,2,90,0.9,,,,,,,,75,501,Rain,moderate rain,10n
1536548400,2018-09-10 03:00:00 +0000 UTC,4167147,,,,298.23,297.05,299.25,1014,,,96,2,90,0.9,,,,,,,,75,200,Thunderstorm,thunderstorm with light rain,11n
1536552000,2018-09-10 04:00:00 +0000 UTC,4167147,,,,298.08,297.05,299.25,1015,,,97,1,140,0.9,,,,,,,,20,501,Rain,moderate rain,10n
1536552000,2018-09-10 04:00:00 +0000 UTC,4167147,,,,298.08,297.05,299.25,1015,,,97,1,140,0.9,,,,,,,,20,211,Thunderstorm,proximity thunderstorm,11n
1536555600,2018-09-10 05:00:00 +0000 UTC,4167147,,,,297.76,297.05,298.75,1015,,,97,1,208,,,,,,,,,1,800,Clear,sky is clear,01n
1536559200,2018-09-10 06:00:00 +0000 UTC,4167147,,,,297.59,296.45,299.25,1014,,,100,1,230,,,,,,,,,1,800,Clear,sky is clear,01n
1536562800,2018-09-10 07:00:00 +0000 UTC,4167147,,,,297.5,296.45,298.75,1014,,,100,1,230,,,,,,,,,1,800,Clear,sky is clear,01n
1536566400,2018-09-10 08:00:00 +0000 UTC,4167147,,,,297.62,297.05,298.15,1014,,,100,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1536570000,2018-09-10 09:00:00 +0000 UTC,4167147,,,,297.58,297.05,298.75,1014,,,97,1,220,,,,,,,,,1,800,Clear,sky is clear,01n
1536573600,2018-09-10 10:00:00 +0000 UTC,4167147,,,,297.47,297.05,298.15,1014,,,100,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1536577200,2018-09-10 11:00:00 +0000 UTC,4167147,,,,297.29,296.45,298.15,1014,,,100,1,197,,,,,,,,,1,800,Clear,sky is clear,01n
1536580800,2018-09-10 12:00:00 +0000 UTC,4167147,,,,298.23,297.05,300.15,1015,,,93,1,197,,,,,,,,,1,800,Clear,sky is clear,01d
1536584400,2018-09-10 13:00:00 +0000 UTC,4167147,,,,299.86,299.25,300.35,1015,,,87,1,197,0.3,,,,,,,,1,500,Rain,light rain,10d
1536584400,2018-09-10 13:00:00 +0000 UTC,4167147,,,,299.86,299.25,300.35,1015,,,87,1,197,0.3,,,,,,,,1,721,Haze,haze,50d
1536588000,2018-09-10 14:00:00 +0000 UTC,4167147,,,,301.87,301.45,303.15,1015,,,76,1,252,,,,,,,,,1,800,Clear,sky is clear,01d
1536591600,2018-09-10 15:00:00 +0000 UTC,4167147,,,,301.64,301.45,302.05,1016,,,69,1,252,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536595200,2018-09-10 16:00:00 +0000 UTC,4167147,,,,303.6,303.15,304.25,1016,,,59,1,270,,,,,,,,,1,800,Clear,sky is clear,01d
1536598800,2018-09-10 17:00:00 +0000 UTC,4167147,,,,303.99,303.15,305.15,1016,,,52,2,90,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536602400,2018-09-10 18:00:00 +0000 UTC,4167147,,,,304.39,303.15,305.15,1016,,,59,1,165,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536606000,2018-09-10 19:00:00 +0000 UTC,4167147,,,,305.17,304.25,305.35,1015,,,55,1,200,,,,,,,,,20,801,Clouds,few clouds,02d
1536609600,2018-09-10 20:00:00 +0000 UTC,4167147,,,,305.15,304.25,306.15,1015,,,54,1,193,,,,,,,,,1,721,Haze,haze,50d
1536613200,2018-09-10 21:00:00 +0000 UTC,4167147,,,,304.74,304.15,305.35,1014,,,66,2,80,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1536616800,2018-09-10 22:00:00 +0000 UTC,4167147,,,,303.93,302.35,305.35,1014,,,66,2,90,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536620400,2018-09-10 23:00:00 +0000 UTC,4167147,,,,302.91,301.45,304.15,1014,,,77,6,130,,,,,,,,,75,211,Thunderstorm,thunderstorm,11d
1536624000,2018-09-11 00:00:00 +0000 UTC,4167147,,,,300.72,298.15,303.15,1016,,,83,10,360,0.9,,,,,,,,90,501,Rain,moderate rain,10n
1536624000,2018-09-11 00:00:00 +0000 UTC,4167147,,,,300.72,298.15,303.15,1016,,,83,10,360,0.9,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1536624000,2018-09-11 00:00:00 +0000 UTC,4167147,,,,300.72,298.15,303.15,1016,,,83,10,360,0.9,,,,,,,,90,701,Mist,mist,50n
1536624000,2018-09-11 00:00:00 +0000 UTC,4167147,,,,300.72,298.15,303.15,1016,,,83,10,360,0.9,,,,,,,,90,601,Snow,proximity snow,13n
1536627600,2018-09-11 01:00:00 +0000 UTC,4167147,,,,299.33,297.05,302.15,1016,,,84,4,60,3,,,,,,,,40,502,Rain,heavy intensity rain,10n
1536627600,2018-09-11 01:00:00 +0000 UTC,4167147,,,,299.33,297.05,302.15,1016,,,84,4,60,3,,,,,,,,40,211,Thunderstorm,thunderstorm,11n
1536631200,2018-09-11 02:00:00 +0000 UTC,4167147,,,,298.89,297.05,302.15,1017,,,96,1,179,0.3,,,,,,,,40,500,Rain,light rain,10n
1536631200,2018-09-11 02:00:00 +0000 UTC,4167147,,,,298.89,297.05,302.15,1017,,,96,1,179,0.3,,,,,,,,40,211,Thunderstorm,thunderstorm,11n
1536634800,2018-09-11 03:00:00 +0000 UTC,4167147,,,,298.25,297.05,299.85,1017,,,93,1,179,0.9,,,,,,,,40,501,Rain,moderate rain,10n
1536634800,2018-09-11 03:00:00 +0000 UTC,4167147,,,,298.25,297.05,299.85,1017,,,93,1,179,0.9,,,,,,,,40,211,Thunderstorm,proximity thunderstorm,11n
1536638400,2018-09-11 04:00:00 +0000 UTC,4167147,,,,297.87,297.05,299.25,1018,,,87,2,90,0.3,,,,,,,,40,500,Rain,light rain,10n
1536642000,2018-09-11 05:00:00 +0000 UTC,4167147,,,,298.01,297.05,299.25,1017,,,90,2,270,,,,,,,,,20,801,Clouds,few clouds,02n
1536645600,2018-09-11 06:00:00 +0000 UTC,4167147,,,,298.3,297.05,299.25,1015,,,90,2,330,,,,,,,,,1,800,Clear,sky is clear,01n
1536649200,2018-09-11 07:00:00 +0000 UTC,4167147,,,,297.84,297.15,298.75,1016,,,96,1,100,,,,,,,,,1,800,Clear,sky is clear,01n
1536652800,2018-09-11 08:00:00 +0000 UTC,4167147,,,,297.62,297.05,298.15,1016,,,97,1,249,,,,,,,,,1,800,Clear,sky is clear,01n
1536656400,2018-09-11 09:00:00 +0000 UTC,4167147,,,,297.66,297.55,298.15,1016,,,96,1,220,,,,,,,,,1,800,Clear,sky is clear,01n
1536660000,2018-09-11 10:00:00 +0000 UTC,4167147,,,,297.69,297.35,298.15,1016,,,96,1,249,,,,,,,,,1,800,Clear,sky is clear,01n
1536663600,2018-09-11 11:00:00 +0000 UTC,4167147,,,,297.63,297.05,298.75,1016,,,93,1,290,,,,,,,,,1,800,Clear,sky is clear,01n
1536667200,2018-09-11 12:00:00 +0000 UTC,4167147,,,,298.18,297.55,299.25,1016,,,90,1,19,,,,,,,,,1,800,Clear,sky is clear,01d
1536670800,2018-09-11 13:00:00 +0000 UTC,4167147,,,,299.68,299.25,300.35,1017,,,84,1,20,,,,,,,,,1,800,Clear,sky is clear,01d
1536674400,2018-09-11 14:00:00 +0000 UTC,4167147,,,,301.1,299.85,302.05,1017,,,79,2,360,0.3,,,,,,,,1,500,Rain,light rain,10d
1536678000,2018-09-11 15:00:00 +0000 UTC,4167147,,,,301.26,299.85,302.15,1017,,,79,2,360,0.3,,,,,,,,1,500,Rain,light rain,10d
1536681600,2018-09-11 16:00:00 +0000 UTC,4167147,,,,303.57,302.55,304.25,1018,,,67,4,50,,,,,,,,,1,800,Clear,sky is clear,01d
1536685200,2018-09-11 17:00:00 +0000 UTC,4167147,,,,303.57,302.55,304.25,1018,,,67,4,50,,,,,,,,,1,800,Clear,sky is clear,01d
1536688800,2018-09-11 18:00:00 +0000 UTC,4167147,,,,304.86,303.65,305.95,1017,,,65,3,70,,,,,,,,,20,801,Clouds,few clouds,02d
1536692400,2018-09-11 19:00:00 +0000 UTC,4167147,,,,304.95,303.85,305.95,1017,,,61,2,10,,,,,,,,,20,801,Clouds,few clouds,02d
1536696000,2018-09-11 20:00:00 +0000 UTC,4167147,,,,305.58,304.25,306.45,1016,,,58,2,80,,,,,,,,,75,803,Clouds,broken clouds,04d
1536699600,2018-09-11 21:00:00 +0000 UTC,4167147,,,,304.16,300.35,306.45,1016,,,78,4,330,3,,,,,,,,90,502,Rain,heavy intensity rain,10d
1536699600,2018-09-11 21:00:00 +0000 UTC,4167147,,,,304.16,300.35,306.45,1016,,,78,4,330,3,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1536703200,2018-09-11 22:00:00 +0000 UTC,4167147,,,,304.2,301.15,307.05,1015,,,83,3,120,0.9,,,,,,,,1,501,Rain,moderate rain,10d
1536703200,2018-09-11 22:00:00 +0000 UTC,4167147,,,,304.2,301.15,307.05,1015,,,83,3,120,0.9,,,,,,,,1,211,Thunderstorm,proximity thunderstorm,11d
1536706800,2018-09-11 23:00:00 +0000 UTC,4167147,,,,303.38,301.15,305.95,1015,,,65,5,100,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1536710400,2018-09-12 00:00:00 +0000 UTC,4167147,,,,302.24,300.95,304.85,1015,,,74,4,90,,,,,,,,,75,803,Clouds,broken clouds,04n
1536714000,2018-09-12 01:00:00 +0000 UTC,4167147,,,,301.22,299.85,302.55,1016,,,74,0,193,0.3,,,,,,,,20,500,Rain,light rain,10n
1536717600,2018-09-12 02:00:00 +0000 UTC,4167147,,,,300.68,299.25,302.15,1017,,,87,2,230,,,,,,,,,75,803,Clouds,broken clouds,04n
1536721200,2018-09-12 03:00:00 +0000 UTC,4167147,,,,300.35,300.35,300.35,1017,,,91,1,13,,,,,,,,,75,803,Clouds,broken clouds,04n
1536724800,2018-09-12 04:00:00 +0000 UTC,4167147,,,,300.17,299.25,300.35,1017,,,87,2,90,,,,,,,,,1,800,Clear,sky is clear,01n
1536728400,2018-09-12 05:00:00 +0000 UTC,4167147,,,,300.19,299.85,300.35,1017,,,87,1,46,,,,,,,,,1,800,Clear,sky is clear,01n
1536732000,2018-09-12 06:00:00 +0000 UTC,4167147,,,,299.74,298.75,300.35,1017,,,87,1,50,0.3,,,,,,,,1,500,Rain,light rain,10n
1536735600,2018-09-12 07:00:00 +0000 UTC,4167147,,,,299.47,298.75,299.85,1016,,,90,1,50,,,,,,,,,1,800,Clear,sky is clear,01n
1536739200,2018-09-12 08:00:00 +0000 UTC,4167147,,,,299.09,298.15,299.85,1015,,,93,1,70,,,,,,,,,1,800,Clear,sky is clear,01n
1536742800,2018-09-12 09:00:00 +0000 UTC,4167147,,,,298.73,298.15,299.25,1016,,,96,1,310,,,,,,,,,20,801,Clouds,few clouds,02n
1536746400,2018-09-12 10:00:00 +0000 UTC,4167147,,,,298.57,297.15,299.85,1015,,,90,1,10,,,,,,,,,1,800,Clear,sky is clear,01n
1536750000,2018-09-12 11:00:00 +0000 UTC,4167147,,,,297.94,296.85,299.25,1015,,,97,2,356,,,,,,,,,1,800,Clear,sky is clear,01n
1536753600,2018-09-12 12:00:00 +0000 UTC,4167147,,,,298.44,296.55,301.15,1016,,,97,2,360,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536757200,2018-09-12 13:00:00 +0000 UTC,4167147,,,,298.87,297.65,299.85,1016,,,93,2,10,,,,,,,,,1,800,Clear,sky is clear,01d
1536760800,2018-09-12 14:00:00 +0000 UTC,4167147,,,,301.26,300.35,302.15,1016,,,79,4,30,,,,,,,,,75,803,Clouds,broken clouds,04d
1536764400,2018-09-12 15:00:00 +0000 UTC,4167147,,,,302.38,302.05,303.15,1016,,,77,3,50,,,,,,,,,40,300,Drizzle,light intensity drizzle,09d
1536768000,2018-09-12 16:00:00 +0000 UTC,4167147,,,,303.54,302.55,305.15,1017,,,72,3,40,,,,,,,,,75,803,Clouds,broken clouds,04d
1536771600,2018-09-12 17:00:00 +0000 UTC,4167147,,,,303.89,301.45,305.35,1017,,,74,6,90,0.9,,,,,,,,75,521,Rain,proximity shower rain,09d
1536775200,2018-09-12 18:00:00 +0000 UTC,4167147,,,,305.21,304.25,306.45,1016,,,63,4,70,,,,,,,,,75,803,Clouds,broken clouds,04d
1536778800,2018-09-12 19:00:00 +0000 UTC,4167147,,,,305.52,304.15,306.45,1016,,,59,3,80,0.9,,,,,,,,40,521,Rain,proximity shower rain,09d
1536782400,2018-09-12 20:00:00 +0000 UTC,4167147,,,,306.04,305.35,306.45,1015,,,59,5,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536786000,2018-09-12 21:00:00 +0000 UTC,4167147,,,,306.19,304.85,307.55,1014,,,59,2,100,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536789600,2018-09-12 22:00:00 +0000 UTC,4167147,,,,304.91,303.55,306.45,1014,,,58,5,50,0.3,,,,,,,,40,500,Rain,light rain,10d
1536793200,2018-09-12 23:00:00 +0000 UTC,4167147,,,,304.17,303.15,305.35,1014,,,66,5,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536796800,2018-09-13 00:00:00 +0000 UTC,4167147,,,,303.43,302.35,304.15,1014,,,69,4,50,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536800400,2018-09-13 01:00:00 +0000 UTC,4167147,,,,301.96,301.45,302.55,1015,,,74,5,60,,,,,,,,,40,802,Clouds,scattered clouds,03n
1536804000,2018-09-13 02:00:00 +0000 UTC,4167147,,,,301.48,300.35,302.15,1016,,,79,3,90,,,,,,,,,20,211,Thunderstorm,proximity thunderstorm,11n
1536807600,2018-09-13 03:00:00 +0000 UTC,4167147,,,,300.65,299.85,301.45,1016,,,81,2,60,,,,,,,,,1,800,Clear,sky is clear,01n
1536811200,2018-09-13 04:00:00 +0000 UTC,4167147,,,,300.57,299.85,300.95,1016,,,81,2,60,,,,,,,,,1,800,Clear,sky is clear,01n
1536814800,2018-09-13 05:00:00 +0000 UTC,4167147,,,,300.12,299.85,300.95,1016,,,87,2,50,,,,,,,,,1,800,Clear,sky is clear,01n
1536818400,2018-09-13 06:00:00 +0000 UTC,4167147,,,,299.34,298.15,300.35,1016,,,87,1,44,,,,,,,,,1,800,Clear,sky is clear,01n
1536822000,2018-09-13 07:00:00 +0000 UTC,4167147,,,,299.38,297.85,300.95,1015,,,84,1,348,,,,,,,,,1,800,Clear,sky is clear,01n
1536825600,2018-09-13 08:00:00 +0000 UTC,4167147,,,,299.12,298.15,300.35,1015,,,91,2,10,,,,,,,,,1,800,Clear,sky is clear,01n
1536829200,2018-09-13 09:00:00 +0000 UTC,4167147,,,,299.1,298.75,299.85,1014,,,93,1,340,,,,,,,,,1,800,Clear,sky is clear,01n
1536832800,2018-09-13 10:00:00 +0000 UTC,4167147,,,,298.6,297.35,299.85,1014,,,93,1,330,,,,,,,,,1,800,Clear,sky is clear,01n
1536836400,2018-09-13 11:00:00 +0000 UTC,4167147,,,,298.24,297.15,299.85,1014,,,93,2,360,,,,,,,,,1,800,Clear,sky is clear,01n
1536840000,2018-09-13 12:00:00 +0000 UTC,4167147,,,,298.36,296.85,299.25,1015,,,93,2,270,,,,,,,,,1,800,Clear,sky is clear,01n
1536843600,2018-09-13 13:00:00 +0000 UTC,4167147,,,,299.31,298.15,301.15,1016,,,94,1,323,,,,,,,,,75,803,Clouds,broken clouds,04d
1536847200,2018-09-13 14:00:00 +0000 UTC,4167147,,,,301.09,300.35,302.15,1016,,,85,1,360,,,,,,,,,20,801,Clouds,few clouds,02d
1536850800,2018-09-13 15:00:00 +0000 UTC,4167147,,,,302.81,300.95,304.15,1017,,,81,2,360,0.3,,,,,,,,90,500,Rain,light rain,10d
1536854400,2018-09-13 16:00:00 +0000 UTC,4167147,,,,303.7,303.15,304.15,1017,,,70,3,50,,,,,,,,,90,804,Clouds,overcast clouds,04d
1536858000,2018-09-13 17:00:00 +0000 UTC,4167147,,,,304.67,304.25,305.15,1016,,,63,2,50,,,,,,,,,1,800,Clear,sky is clear,01d
1536861600,2018-09-13 18:00:00 +0000 UTC,4167147,,,,305.37,304.25,306.15,1016,,,55,1,264,,,,,,,,,1,800,Clear,sky is clear,01d
1536865200,2018-09-13 19:00:00 +0000 UTC,4167147,,,,306.28,305.95,307.05,1015,,,55,3,70,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536868800,2018-09-13 20:00:00 +0000 UTC,4167147,,,,306.3,304.85,307.05,1014,,,52,2,60,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536872400,2018-09-13 21:00:00 +0000 UTC,4167147,,,,305.81,303.15,308.15,1014,,,70,2,100,,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1536876000,2018-09-13 22:00:00 +0000 UTC,4167147,,,,305.38,301.45,308.75,1014,,,74,7,30,,,,,,,,,75,200,Thunderstorm,thunderstorm with light rain,11d
1536879600,2018-09-13 23:00:00 +0000 UTC,4167147,,,,303.41,300.95,305.35,1014,,,57,3,120,,,,,,,,,75,211,Thunderstorm,proximity thunderstorm,11d
1536883200,2018-09-14 00:00:00 +0000 UTC,4167147,,,,301.04,298.15,302.55,1015,,,90,6,70,0.9,,,,,,,,90,521,Rain,proximity shower rain,09n
1536883200,2018-09-14 00:00:00 +0000 UTC,4167147,,,,301.04,298.15,302.55,1015,,,90,6,70,0.9,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1536883200,2018-09-14 00:00:00 +0000 UTC,4167147,,,,301.04,298.15,302.55,1015,,,90,6,70,0.9,,,,,,,,90,701,Mist,mist,50n
1536886800,2018-09-14 01:00:00 +0000 UTC,4167147,,,,300.49,297.55,303.15,1014,,,70,1,208,0.9,,,,,,,,75,521,Rain,proximity shower rain,09n
1536886800,2018-09-14 01:00:00 +0000 UTC,4167147,,,,300.49,297.55,303.15,1014,,,70,1,208,0.9,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1536886800,2018-09-14 01:00:00 +0000 UTC,4167147,,,,300.49,297.55,303.15,1014,,,70,1,208,0.9,,,,,,,,75,701,Mist,mist,50n
1536890400,2018-09-14 02:00:00 +0000 UTC,4167147,,,,300.13,297.55,303.15,1016,,,93,3,280,0.3,,,,,,,,90,500,Rain,light rain,10n
1536890400,2018-09-14 02:00:00 +0000 UTC,4167147,,,,300.13,297.55,303.15,1016,,,93,3,280,0.3,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1536894000,2018-09-14 03:00:00 +0000 UTC,4167147,,,,299.68,298.75,300.95,1016,,,93,1,180,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n
1536897600,2018-09-14 04:00:00 +0000 UTC,4167147,,,,299.5,298.15,300.35,1017,,,90,2,130,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1536901200,2018-09-14 05:00:00 +0000 UTC,4167147,,,,299.57,298.75,300.35,1017,,,87,2,260,,,,,,,,,90,211,Thunderstorm,thunderstorm,11n
1536904800,2018-09-14 06:00:00 +0000 UTC,4167147,,,,299.09,298.75,299.85,1016,,,90,1,200,,,,,,,,,1,800,Clear,sky is clear,01n
1536908400,2018-09-14 07:00:00 +0000 UTC,4167147,,,,298.64,298.15,299.25,1015,,,96,1,220,,,,,,,,,75,803,Clouds,broken clouds,04n
1536912000,2018-09-14 08:00:00 +0000 UTC,4167147,,,,298.45,297.55,298.75,1015,,,100,2,230,0.3,,,,,,,,90,500,Rain,light rain,10n
1536915600,2018-09-14 09:00:00 +0000 UTC,4167147,,,,298.35,297.55,298.95,1014,,,96,1,206,,,,,,,,,40,802,Clouds,scattered clouds,03n
1536919200,2018-09-14 10:00:00 +0000 UTC,4167147,,,,298.11,297.55,298.75,1014,,,100,1,206,,,,,,,,,40,802,Clouds,scattered clouds,03n
1536922800,2018-09-14 11:00:00 +0000 UTC,4167147,,,,297.91,297.05,298.75,1014,,,96,1,221,,,,,,,,,20,801,Clouds,few clouds,02n
1536926400,2018-09-14 12:00:00 +0000 UTC,4167147,,,,297.69,297.05,298.75,1014,,,96,2,280,,,,,,,,,20,801,Clouds,few clouds,02n
1536930000,2018-09-14 13:00:00 +0000 UTC,4167147,,,,298.32,297.55,298.75,1015,,,96,2,270,,,,,,,,,90,804,Clouds,overcast clouds,04d
1536933600,2018-09-14 14:00:00 +0000 UTC,4167147,,,,300.05,298.75,301.15,1015,,,87,2,230,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536937200,2018-09-14 15:00:00 +0000 UTC,4167147,,,,301.61,299.85,303.15,1015,,,79,1,254,,,,,,,,,1,800,Clear,sky is clear,01d
1536940800,2018-09-14 16:00:00 +0000 UTC,4167147,,,,303.53,302.55,305.15,1016,,,72,2,0,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536944400,2018-09-14 17:00:00 +0000 UTC,4167147,,,,304.49,303.75,305.25,1015,,,70,2,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536948000,2018-09-14 18:00:00 +0000 UTC,4167147,,,,305.8,304.85,305.95,1014,,,59,2,200,,,,,,,,,20,801,Clouds,few clouds,02d
1536951600,2018-09-14 19:00:00 +0000 UTC,4167147,,,,306.18,305.95,306.55,1013,,,55,2,280,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536955200,2018-09-14 20:00:00 +0000 UTC,4167147,,,,306.7,305.95,307.55,1012,,,52,2,274,,,,,,,,,1,800,Clear,sky is clear,01d
1536958800,2018-09-14 21:00:00 +0000 UTC,4167147,,,,306.86,305.95,307.55,1012,,,47,2,274,,,,,,,,,20,801,Clouds,few clouds,02d
1536962400,2018-09-14 22:00:00 +0000 UTC,4167147,,,,307.03,306.45,307.55,1011,,,47,2,274,,,,,,,,,40,802,Clouds,scattered clouds,03d
1536966000,2018-09-14 23:00:00 +0000 UTC,4167147,,,,306.98,306.45,307.15,1011,,,50,2,220,,,,,,,,,75,803,Clouds,broken clouds,04d
1536969600,2018-09-15 00:00:00 +0000 UTC,4167147,,,,305.32,303.65,306.45,1011,,,52,3,230,,,,,,,,,75,803,Clouds,broken clouds,04d
1536973200,2018-09-15 01:00:00 +0000 UTC,4167147,,,,303.73,301.95,305.35,1011,,,57,4,290,,,,,,,,,40,802,Clouds,scattered clouds,03n
1536976800,2018-09-15 02:00:00 +0000 UTC,4167147,,,,302.77,301.75,303.75,1012,,,67,4,300,,,,,,,,,1,800,Clear,sky is clear,01n
1536980400,2018-09-15 03:00:00 +0000 UTC,4167147,,,,302.07,301.25,303.15,1013,,,72,4,290,,,,,,,,,1,800,Clear,sky is clear,01n
1536984000,2018-09-15 04:00:00 +0000 UTC,4167147,,,,301.48,300.95,302.05,1013,,,79,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1536987600,2018-09-15 05:00:00 +0000 UTC,4167147,,,,300.98,300.65,301.45,1013,,,81,3,280,,,,,,,,,20,801,Clouds,few clouds,02n
1536991200,2018-09-15 06:00:00 +0000 UTC,4167147,,,,300.71,299.85,301.45,1012,,,82,3,290,,,,,,,,,1,800,Clear,sky is clear,01n
1536994800,2018-09-15 07:00:00 +0000 UTC,4167147,,,,300.18,299.25,301.45,1012,,,85,3,260,,,,,,,,,1,800,Clear,sky is clear,01n
1536998400,2018-09-15 08:00:00 +0000 UTC,4167147,,,,300.12,299.85,300.45,1012,,,91,3,240,,,,,,,,,1,800,Clear,sky is clear,01n
1537002000,2018-09-15 09:00:00 +0000 UTC,4167147,,,,299.62,298.75,300.35,1011,,,91,2,260,,,,,,,,,1,800,Clear,sky is clear,01n
1537005600,2018-09-15 10:00:00 +0000 UTC,4167147,,,,299.51,298.75,300.35,1011,,,91,2,270,,,,,,,,,1,800,Clear,sky is clear,01n
1537009200,2018-09-15 11:00:00 +0000 UTC,4167147,,,,299.36,298.75,300.15,1012,,,94,2,200,,,,,,,,,5,800,Clear,sky is clear,02n
1537012800,2018-09-15 12:00:00 +0000 UTC,4167147,,,,299.43,298.75,300.15,1011,,,93,2,230,,,,,,,,,1,800,Clear,sky is clear,01n
1537016400,2018-09-15 13:00:00 +0000 UTC,4167147,,,,299.82,299.25,300.35,1012,,,96,2,240,,,,,,,,,1,800,Clear,sky is clear,01d
1537020000,2018-09-15 14:00:00 +0000 UTC,4167147,,,,301.52,300.95,302.05,1012,,,84,4,250,,,,,,,,,1,800,Clear,sky is clear,01d
1537023600,2018-09-15 15:00:00 +0000 UTC,4167147,,,,303.38,302.75,304.15,1012,,,82,4,260,,,,,,,,,20,801,Clouds,few clouds,02d
1537027200,2018-09-15 16:00:00 +0000 UTC,4167147,,,,304.71,304.15,305.15,1013,,,66,3,270,,,,,,,,,40,802,Clouds,scattered clouds,03d
1537030800,2018-09-15 17:00:00 +0000 UTC,4167147,,,,305.66,304.85,306.15,1012,,,68,6,260,,,,,,,,,40,802,Clouds,scattered clouds,03d
1537034400,2018-09-15 18:00:00 +0000 UTC,4167147,,,,306.57,305.95,307.15,1012,,,59,4,240,,,,,,,,,1,800,Clear,sky is clear,01d
1537038000,2018-09-15 19:00:00 +0000 UTC,4167147,,,,307.25,307.05,307.55,1011,,,52,5,220,,,,,,,,,40,802,Clouds,scattered clouds,03d
1537041600,2018-09-15 20:00:00 +0000 UTC,4167147,,,,305.77,302.55,309.15,1011,,,70,4,270,0.3,,,,,,,,90,211,Thunderstorm,proximity thunderstorm,11d
1537041600,2018-09-15 20:00:00 +0000 UTC,4167147,,,,305.77,302.55,309.15,1011,,,70,4,270,0.3,,,,,,,,90,500,Rain,light rain,10d
1537045200,2018-09-15 21:00:00 +0000 UTC,4167147,,,,304.55,299.15,309.15,1011,,,83,3,190,0.3,,,,,,,,90,500,Rain,light rain,10d
1537045200,2018-09-15 21:00:00 +0000 UTC,4167147,,,,304.55,299.15,309.15,1011,,,83,3,190,0.3,,,,,,,,90,211,Thunderstorm,thunderstorm,11d
1537048800,2018-09-15 22:00:00 +0000 UTC,4167147,,,,304.02,299.85,308.15,1009,,,50,4,260,3,,,,,,,,40,502,Rain,heavy intensity rain,10d
1537048800,2018-09-15 22:00:00 +0000 UTC,4167147,,,,304.02,299.85,308.15,1009,,,50,4,260,3,,,,,,,,40,200,Thunderstorm,thunderstorm with light rain,11d
1537052400,2018-09-15 23:00:00 +0000 UTC,4167147,,,,304.07,299.25,308.15,1009,,,65,3,230,3,,,,,,,,1,502,Rain,heavy intensity rain,10d
1537052400,2018-09-15 23:00:00 +0000 UTC,4167147,,,,304.07,299.25,308.15,1009,,,65,3,230,3,,,,,,,,1,202,Thunderstorm,thunderstorm with heavy rain,11d
