pwr_out,irdnc,temp,prsure,hmdty,wnd_spd,wnd_deg,rain_1h,clouds
6.49,584.57,25.33,1017,88,2,220,0.0,1
8.48,666.29,24.99,1017,88,2,200,0.0,1
4.62,842.69,24.85,1018,88,1,210,0.0,1
8.33,508.47,26.0,1018,88,1,206,0.0,1
5.54,1065.8,27.25,1019,83,1,260,0.0,1
3.93,610.94,28.57,1019,74,2,250,0.0,1
2.77,398.21,30.13,1019,66,2,210,0.0,1
4.48,276.72,31.63,1019,59,2,0,0.0,1
1.68,466.67,32.26,1019,55,1,0,0.0,20
0.0,15.42,33.01,1018,52,3,150,0.0,1
0.0,0.0,32.41,1017,74,3,20,0.0,40
0.0,0.0,32.26,1016,52,1,180,0.0,1
0.0,0.0,33.01,1016,52,2,210,0.0,1
0.0,0.0,30.24,1016,62,3,330,0.0,1
0.0,0.0,28.54,1017,70,3,310,0.0,75
0.0,0.0,27.7,1018,74,4,360,0.0,90
0.0,0.0,27.7,1018,74,4,360,0.0,90
0.0,0.0,27.15,1018,74,6,10,0.0,75
0.0,0.0,26.66,1019,83,2,200,0.0,90
0.15,0.0,27.0,1019,83,3,250,0.0,90
2.64,20.97,26.41,1018,83,3,300,0.0,20
3.74,274.99,25.87,1017,83,1,153,0.0,1
5.82,376.6,25.69,1017,88,1,153,0.0,1
7.26,596.67,25.52,1017,88,1,153,0.0,1
8.42,782.74,26.0,1018,88,1,178,0.0,1
7.38,935.98,26.0,1018,88,1,178,0.0,1
8.12,433.45,27.0,1018,83,2,120,0.0,1
2.48,754.06,28.27,1019,83,2,190,0.0,1
5.42,266.34,29.43,1019,74,2,200,0.0,1
0.57,741.52,31.63,1019,66,2,170,0.0,1
1.0,61.4,32.26,1019,62,1,0,0.0,1
0.59,95.12,33.01,1018,55,3,170,0.0,40
0.0,10.38,31.92,1017,59,5,220,0.0,75
0.0,0.0,29.43,1018,78,5,290,0.0,90
0.0,0.0,29.79,1017,83,2,30,0.0,1
0.0,0.0,29.52,1017,70,2,150,0.0,1
0.0,0.0,28.63,1018,70,1,310,0.0,40
0.0,0.0,27.85,1018,70,1,204,0.0,1
0.0,0.0,27.28,1018,74,1,204,0.0,1
0.0,0.0,26.79,1019,78,1,230,0.0,20
0.0,0.0,27.16,1019,78,2,190,0.0,1
0.2,0.0,26.83,1019,83,2,240,0.0,1
1.66,24.21,26.81,1019,74,1,250,0.0,40
3.83,175.76,26.0,1018,88,1,176,0.0,40
6.58,375.73,25.82,1018,83,2,210,0.0,1
8.58,624.49,25.49,1018,88,2,220,0.0,1
3.29,872.09,25.82,1018,83,1,210,0.0,1
7.15,649.64,25.29,1019,88,1,220,0.0,1
6.89,330.33,26.57,1019,83,2,190,0.0,1
5.39,588.78,28.38,1019,83,2,190,0.0,1
8.44,949.2,30.25,1019,66,4,220,0.0,1
4.49,939.11,31.13,1019,62,4,210,0.0,20
0.72,511.35,32.12,1019,66,4,190,0.0,20
0.16,67.45,32.26,1018,55,5,190,0.0,1
0.0,1.44,33.85,1017,41,5,260,0.0,40
0.0,0.0,33.27,1017,52,6,300,0.9,75
0.0,0.0,33.27,1017,52,6,300,0.9,75
0.0,0.0,31.25,1017,62,6,300,0.9,40
0.0,0.0,31.25,1017,62,6,300,0.9,40
0.0,0.0,28.86,1017,66,4,290,0.3,20
0.0,0.0,28.86,1017,66,4,290,0.3,20
0.0,0.0,28.86,1017,66,4,290,0.3,20
0.0,0.0,28.86,1017,66,4,290,0.3,20
0.0,0.0,27.26,1018,78,4,190,0.0,1
0.0,0.0,26.99,1017,78,2,170,0.0,75
0.0,0.0,26.65,1018,78,2,220,0.0,1
0.0,0.0,26.6,1019,94,2,160,0.0,90
0.0,0.0,26.02,1019,94,2,190,0.0,75
0.14,0.0,26.22,1018,94,3,170,0.0,75
1.4,22.57,26.02,1018,94,2,213,0.0,40
3.96,160.84,26.02,1018,94,2,190,0.0,20
3.31,353.39,25.81,1017,94,3,180,0.0,40
1.83,215.43,25.42,1017,100,1,200,0.0,20
5.63,192.84,25.42,1017,100,3,200,0.0,20
3.01,263.31,26.0,1017,88,2,210,0.0,20
0.39,589.9,27.26,1018,83,3,200,0.0,40
0.56,41.51,28.5,1018,74,4,230,0.0,1
1.08,52.17,30.25,1017,79,3,200,0.0,75
1.5,98.8,31.14,1018,66,4,210,0.0,75
1.68,136.63,30.43,1017,59,4,250,0.0,75
0.93,155.98,29.19,1018,94,3,180,0.3,75
0.93,155.98,29.19,1018,94,3,180,0.3,75
0.93,155.98,29.19,1018,94,3,180,0.3,75
0.0,5.19,25.56,1017,88,3,280,0.3,75
0.0,5.19,25.56,1017,88,3,280,0.3,75
0.0,5.19,25.56,1017,88,3,280,0.3,75
0.0,0.0,25.86,1017,83,3,300,0.3,75
0.0,0.0,26.29,1016,88,2,210,0.3,40
0.0,0.0,26.29,1016,88,2,210,0.3,40
0.0,0.0,26.43,1016,83,2,200,0.3,75
0.0,0.0,27.15,1015,83,3,190,0.0,1
0.0,0.0,26.63,1015,83,2,190,0.0,1
0.0,0.0,26.17,1015,83,2,190,0.0,1
0.0,0.0,26.17,1016,83,2,210,0.0,1
0.0,0.0,26.17,1016,88,2,190,0.0,1
0.18,0.0,26.0,1016,88,2,190,0.0,1
1.65,26.37,26.0,1016,94,3,180,0.0,1
3.79,185.06,26.0,1015,94,3,180,0.0,20
5.33,365.35,26.0,1015,100,3,180,0.0,1
7.67,651.91,26.0,1015,94,3,190,0.0,1
3.74,767.24,25.49,1015,100,2,200,0.0,1
3.16,943.44,25.87,1016,94,2,200,0.0,5
8.39,522.41,26.57,1016,88,3,210,0.0,1
2.4,791.53,28.25,1016,83,3,220,0.0,1
0.73,204.94,29.27,1016,70,5,210,0.0,40
2.3,69.18,30.56,1016,70,5,200,0.0,40
2.63,206.24,31.71,1016,59,4,210,0.3,75
2.63,206.24,31.71,1016,59,4,210,0.3,75
0.78,224.83,29.8,1016,78,3,190,0.3,75
0.78,224.83,29.8,1016,78,3,190,0.3,75
0.0,13.08,25.52,1017,94,6,250,0.3,75
0.0,13.08,25.52,1017,94,6,250,0.3,75
0.0,13.08,25.52,1017,94,6,250,0.3,75
0.0,13.08,25.52,1017,94,6,250,0.3,75
0.0,0.0,26.5,1015,88,3,180,0.3,40
0.0,0.0,26.5,1015,88,3,180,0.3,40
0.0,0.0,27.18,1014,94,5,160,0.3,1
0.0,0.0,27.85,1014,79,3,170,0.0,1
0.0,0.0,27.56,1015,78,2,254,0.0,5
0.0,0.0,27.34,1015,78,2,220,0.0,20
0.0,0.0,26.83,1016,88,1,262,0.0,1
0.0,0.0,26.79,1016,88,2,170,0.0,1
0.0,0.0,26.6,1016,94,2,190,0.0,1
0.13,0.0,26.21,1016,88,2,180,0.0,1
1.39,21.91,26.02,1015,94,3,170,0.0,1
3.93,169.49,25.82,1015,94,3,180,0.0,1
6.28,396.49,26.0,1015,94,2,180,0.0,1
3.46,558.77,26.0,1015,94,3,170,0.0,1
0.03,346.44,26.0,1015,94,3,180,0.0,1
0.42,12.21,25.51,1015,94,4,190,0.0,1
2.04,44.1,26.5,1015,94,2,180,0.0,1
4.04,182.89,28.0,1016,88,4,210,0.0,20
0.9,385.68,28.87,1016,74,5,210,0.0,75
3.02,165.17,25.05,1017,100,2,210,3.0,90
3.02,165.17,25.05,1017,100,2,210,3.0,90
3.02,165.17,25.05,1017,100,2,210,3.0,90
3.02,165.17,25.05,1017,100,2,210,3.0,90
2.28,269.8,25.03,1016,94,4,230,0.3,90
2.28,269.8,25.03,1016,94,4,230,0.3,90
0.86,206.82,25.71,1017,78,5,280,0.9,75
0.86,206.82,25.71,1017,78,5,280,0.9,75
0.86,206.82,25.71,1017,78,5,280,0.9,75
0.0,26.81,27.68,1015,83,2,220,0.0,90
0.0,26.81,27.68,1015,83,2,220,0.0,90
0.0,0.0,26.16,1015,88,3,280,0.3,75
0.0,0.0,26.16,1015,88,3,280,0.3,75
0.0,0.0,26.16,1015,88,3,280,0.3,75
0.0,0.0,26.38,1015,83,3,280,0.3,75
0.0,0.0,26.38,1015,83,3,280,0.3,75
0.0,0.0,27.18,1015,78,3,244,0.3,5
0.0,0.0,26.98,1015,94,3,244,0.0,5
0.0,0.0,26.29,1015,88,1,220,0.3,1
0.0,0.0,25.67,1016,94,1,230,0.0,1
0.0,0.0,25.53,1016,100,2,190,0.0,40
0.0,0.0,25.52,1015,100,2,190,0.0,40
0.15,0.0,25.76,1015,100,2,200,0.0,20
1.95,19.13,25.77,1015,94,2,210,0.0,75
3.01,221.52,25.77,1015,94,2,210,0.0,75
5.86,190.14,25.52,1014,94,2,200,0.0,90
3.69,608.78,25.77,1014,94,2,190,0.9,90
3.69,608.78,25.77,1014,94,2,190,0.9,90
8.9,394.04,26.17,1014,94,2,220,0.0,40
8.36,977.59,25.41,1014,94,3,200,0.0,75
0.42,857.61,26.55,1015,94,2,240,0.0,5
4.55,48.43,27.71,1016,88,4,220,0.0,75
8.35,472.15,28.86,1015,79,4,220,0.0,75
2.67,973.81,30.16,1015,70,7,270,0.3,90
2.67,973.81,30.16,1015,70,7,270,0.3,90
2.49,252.4,30.28,1015,66,6,250,3.0,40
2.49,252.4,30.28,1015,66,6,250,3.0,40
1.12,246.16,29.48,1015,94,4,210,0.9,90
1.12,246.16,29.48,1015,94,4,210,0.9,90
1.12,246.16,29.48,1015,94,4,210,0.9,90
0.0,14.99,29.68,1013,83,5,210,0.3,75
0.0,0.0,29.71,1013,79,4,230,0.3,75
0.0,0.0,29.71,1013,79,4,230,0.3,75
0.0,0.0,30.16,1013,70,6,310,0.9,75
0.0,0.0,29.17,1013,88,2,290,0.3,75
0.0,0.0,27.88,1012,88,2,240,0.0,75
0.0,0.0,26.83,1013,83,2,200,0.0,75
0.0,0.0,27.15,1013,78,2,250,0.0,0
0.0,0.0,26.5,1014,83,2,250,0.0,75
0.0,0.0,27.0,1014,88,2,230,0.0,75
0.12,0.0,26.5,1014,83,3,250,0.0,75
0.8,17.29,26.0,1014,88,2,240,0.0,75
4.07,82.37,25.53,1013,100,3,180,0.0,40
4.93,427.83,26.01,1012,94,3,200,0.0,40
8.29,609.64,26.0,1013,94,2,200,0.0,40
7.94,777.19,25.96,1012,94,3,220,0.0,75
8.92,867.77,26.39,1013,94,3,230,0.0,75
8.52,1051.96,26.99,1013,88,3,220,0.0,75
6.4,1122.01,28.98,1014,83,4,240,0.0,40
0.48,688.34,30.42,1013,74,5,260,0.0,75
0.54,51.88,31.72,1013,70,5,250,0.0,75
1.77,52.53,32.43,1012,63,6,260,0.0,20
0.36,138.36,33.15,1011,70,7,220,0.0,75
0.0,1.73,28.63,1012,94,4,350,0.0,90
0.0,1.73,28.63,1012,94,4,350,0.0,90
0.0,0.0,25.83,1012,94,6,40,0.3,90
0.0,0.0,25.83,1012,94,6,40,0.3,90
0.0,0.0,25.83,1012,94,6,40,0.3,90
0.0,0.0,23.72,1011,88,4,170,0.3,90
0.0,0.0,23.72,1011,88,4,170,0.3,90
0.0,0.0,23.72,1011,88,4,170,0.3,90
0.0,0.0,23.59,1012,94,3,70,3.0,90
0.0,0.0,23.59,1012,94,3,70,3.0,90
0.0,0.0,23.59,1012,94,3,70,3.0,90
0.0,0.0,23.42,1011,94,4,210,0.3,75
0.0,0.0,23.42,1011,94,4,210,0.3,75
0.0,0.0,23.0,1012,100,3,210,0.3,90
0.0,0.0,23.0,1012,100,3,210,0.3,90
0.0,0.0,23.0,1012,100,3,210,0.3,90
0.0,0.0,23.0,1014,94,5,200,0.9,90
0.0,0.0,23.0,1014,94,5,200,0.9,90
0.0,0.0,23.0,1014,94,5,200,0.9,90
0.0,0.0,22.51,1016,100,5,340,0.3,90
0.0,0.0,22.51,1016,100,5,340,0.3,90
0.0,0.0,22.51,1016,100,5,340,0.3,90
0.0,0.0,22.53,1013,94,3,130,0.9,90
0.0,0.0,22.53,1013,94,3,130,0.9,90
0.0,0.0,22.53,1013,94,3,130,0.9,90
0.0,0.0,22.27,1012,100,3,130,0.3,90
0.65,1.44,22.76,1012,94,3,160,0.0,75
2.22,65.0,22.75,1011,100,3,180,0.0,40
6.43,223.86,23.23,1010,88,6,200,0.3,75
7.31,614.4,23.02,1012,94,7,210,0.0,75
7.31,614.4,23.02,1012,94,7,210,0.0,75
8.96,796.57,22.76,1012,94,3,220,0.3,40
4.96,972.4,23.18,1008,94,4,180,0.3,40
9.03,376.6,22.5,1009,100,3,210,0.0,1
2.06,991.43,23.73,1009,94,4,210,0.0,1
8.56,180.3,27.0,1009,74,3,220,0.0,1
5.82,917.93,28.85,1010,70,4,240,0.0,20
2.02,581.54,30.72,1011,66,3,200,0.0,75
0.3,193.7,31.49,1010,62,8,270,0.3,40
0.0,1.87,29.62,1009,83,2,210,0.0,40
0.0,0.0,31.59,1009,52,6,270,0.0,1
0.0,0.0,31.16,1008,55,5,250,0.0,40
0.0,0.0,29.98,1009,66,5,290,0.0,75
0.0,0.0,27.7,1011,74,4,260,0.0,20
0.0,0.0,27.32,1011,74,3,260,0.0,90
0.0,0.0,27.0,1012,78,2,270,0.0,90
0.0,0.0,26.24,1013,78,2,230,0.0,90
0.0,0.0,25.53,1013,94,2,170,0.0,75
0.11,0.0,25.27,1012,94,2,170,0.0,90
1.44,15.13,25.01,1013,88,2,170,0.0,40
3.43,159.69,24.79,1012,94,2,160,0.0,40
4.97,326.01,24.02,1012,94,1,180,0.0,20
7.94,415.08,24.02,1012,100,2,190,0.0,20
7.87,745.84,24.02,1012,94,2,170,0.0,40
7.76,1098.23,24.01,1013,100,2,160,0.0,75
2.3,1142.11,25.57,1014,88,4,180,0.0,40
2.89,214.46,27.43,1014,78,4,200,0.0,68
8.03,253.51,28.57,1015,70,5,230,0.0,40
2.53,843.27,29.02,1015,78,4,300,0.0,75
1.12,266.02,29.0,1013,62,5,230,0.9,75
1.12,266.02,29.0,1013,62,5,230,0.9,75
1.12,266.02,29.0,1013,62,5,230,0.9,75
0.13,103.91,28.8,1013,83,4,230,0.0,40
0.0,32.32,29.46,1012,100,4,140,0.3,75
0.0,32.32,29.46,1012,100,4,140,0.3,75
0.0,32.32,29.46,1012,100,4,140,0.3,75
0.0,0.0,30.45,1013,83,3,173,0.0,40
0.0,0.0,29.66,1012,58,3,220,0.3,40
0.0,0.0,29.66,1012,58,3,220,0.3,40
0.0,0.0,27.75,1013,69,4,290,0.0,75
0.0,0.0,27.75,1013,69,4,290,0.0,75
0.0,0.0,26.17,1014,94,2,227,0.3,5
0.0,0.0,26.17,1014,94,2,227,0.3,5
0.0,0.0,25.87,1014,94,2,150,0.0,40
0.0,0.0,25.52,1014,100,1,190,0.0,40
0.0,0.0,25.22,1015,100,1,170,0.0,40
0.0,0.0,25.02,1015,94,2,210,0.0,40
0.11,0.0,25.22,1015,94,2,180,0.0,20
0.86,17.73,25.22,1015,100,2,160,0.0,20
3.86,79.84,25.22,1014,100,2,180,0.0,40
6.45,378.76,25.22,1014,100,2,170,0.0,20
8.92,632.27,25.43,1014,100,2,170,0.0,20
1.98,875.55,25.23,1014,100,2,170,0.3,20
1.98,875.55,25.23,1014,100,2,170,0.3,20
8.99,179.0,25.01,1015,100,2,170,0.0,40
3.23,1111.63,25.86,1015,94,2,180,0.0,1
8.97,300.93,27.29,1015,88,3,200,0.0,1
3.65,977.7,29.15,1015,83,3,180,0.0,20
1.77,337.25,30.13,1015,70,6,190,0.0,40
1.52,171.33,28.41,1016,94,5,190,0.0,75
1.0,158.54,25.15,1016,78,5,230,0.3,75
1.0,158.54,25.15,1016,78,5,230,0.3,75
0.0,4.04,30.29,1014,70,3,180,0.0,1
0.0,0.0,30.11,1014,62,4,200,0.0,20
0.0,0.0,29.73,1014,62,5,180,0.3,75
0.0,0.0,28.98,1014,66,3,310,0.3,75
0.0,0.0,28.52,1015,83,3,160,0.0,40
0.0,0.0,27.03,1015,83,3,210,0.3,90
0.0,0.0,26.18,1015,88,2,230,0.0,1
0.0,0.0,26.0,1016,88,2,140,0.0,1
0.0,0.0,26.33,1016,88,3,160,0.0,40
0.1,0.0,26.0,1016,94,2,120,0.0,20
1.36,15.57,25.84,1016,94,2,150,0.0,75
4.01,161.71,25.84,1015,94,2,160,0.0,75
4.74,382.22,25.84,1015,94,2,150,0.0,1
8.41,308.93,25.68,1015,94,1,140,0.0,1
8.85,864.46,25.68,1015,94,2,160,0.0,1
3.14,884.63,25.43,1016,94,2,180,0.0,20
8.26,569.0,26.5,1016,94,2,190,0.0,1
1.1,894.0,28.15,1016,88,6,190,0.0,1
3.44,95.34,29.28,1017,70,4,190,0.0,1
1.61,319.96,31.0,1017,66,4,210,0.0,1
1.38,141.67,32.15,1017,49,5,220,0.0,40
0.9,124.09,30.58,1016,70,3,230,0.0,20
0.0,30.27,28.42,1016,83,2,300,0.3,20
0.0,30.27,28.42,1016,83,2,300,0.3,20
0.0,0.0,28.19,1017,74,7,280,0.0,75
0.0,0.0,27.24,1016,94,3,300,0.0,75
0.0,0.0,25.97,1016,83,2,240,0.3,1
0.0,0.0,26.4,1016,78,1,239,0.0,1
0.0,0.0,25.81,1017,94,1,232,0.0,20
0.0,0.0,25.98,1017,78,1,232,0.0,1
0.0,0.0,26.0,1018,88,2,130,0.0,1
0.0,0.0,26.0,1018,88,2,140,0.0,1
0.0,0.0,26.0,1017,88,1,155,0.0,1
1.41,11.89,26.0,1017,88,2,210,0.0,1
4.27,161.06,26.0,1016,88,1,240,0.0,1
6.98,415.08,26.0,1016,88,2,210,0.0,1
4.17,690.5,25.42,1017,88,2,190,0.0,1
4.08,349.36,25.23,1017,94,2,170,0.0,1
8.98,375.3,25.27,1017,94,2,230,0.0,40
6.37,984.51,26.29,1017,83,1,210,0.0,1
8.8,1179.62,27.84,1017,79,2,240,0.0,1
3.6,1021.98,28.71,1018,79,3,240,0.0,1
1.22,642.07,29.56,1019,70,3,260,0.0,20
1.0,98.58,30.33,1019,59,3,270,0.0,20
2.1,93.54,31.72,1018,59,4,230,0.0,20
0.0,5.19,32.51,1017,52,2,0,0.0,20
0.0,0.0,33.69,1016,62,2,140,0.0,40
0.0,0.0,29.78,1017,83,4,190,0.3,75
0.0,0.0,29.78,1017,83,4,190,0.3,75
0.0,0.0,30.34,1017,83,4,100,0.0,40
0.0,0.0,25.68,1019,78,6,140,0.3,90
0.0,0.0,25.68,1019,78,6,140,0.3,90
0.0,0.0,25.68,1019,78,6,140,0.3,90
0.0,0.0,25.01,1017,94,4,150,3.0,75
0.0,0.0,25.01,1017,94,4,150,3.0,75
0.0,0.0,25.01,1017,94,4,150,3.0,75
0.0,0.0,24.61,1019,94,5,200,3.0,20
0.0,0.0,24.61,1019,94,5,200,3.0,20
0.0,0.0,25.0,1019,88,2,220,0.3,40
0.0,0.0,24.4,1018,94,3,30,0.0,20
0.0,0.0,24.59,1018,94,1,220,0.3,1
0.78,8.22,24.4,1017,94,1,220,0.0,40
3.59,91.66,25.0,1017,94,2,160,0.0,1
5.97,348.2,24.62,1017,100,1,141,0.0,75
6.33,614.4,24.21,1017,100,1,150,0.0,1
8.26,650.72,24.4,1017,94,1,157,0.0,1
8.98,811.02,24.0,1018,100,1,157,0.0,1
8.94,986.13,25.17,1018,94,1,157,0.0,1
5.57,1112.71,27.0,1018,83,1,150,0.0,1
3.09,416.81,28.0,1019,88,1,260,0.0,1
0.39,307.85,28.83,1019,83,2,200,0.0,1
0.0,35.89,31.0,1019,66,2,0,0.0,75
0.0,7.78,32.0,1018,62,1,0,0.0,40
0.0,3.35,31.53,1016,74,1,230,3.0,75
0.0,3.35,31.53,1016,74,1,230,3.0,75
0.0,3.35,31.53,1016,74,1,230,3.0,75
0.0,0.0,28.5,1017,94,4,100,0.0,90
0.0,0.0,28.5,1017,94,4,100,0.0,90
0.0,0.0,28.5,1017,94,4,100,0.0,90
0.0,0.0,26.77,1017,100,4,100,0.3,90
0.0,0.0,26.77,1017,100,4,100,0.3,90
0.0,0.0,26.77,1017,100,4,100,0.3,90
0.0,0.0,25.2,1017,94,2,120,0.3,40
0.0,0.0,25.2,1017,94,2,120,0.3,40
0.0,0.0,25.2,1017,94,2,120,0.3,40
0.0,0.0,24.89,1017,94,2,150,0.3,40
0.0,0.0,25.02,1017,100,1,143,0.3,75
0.0,0.0,24.59,1018,100,1,143,0.3,75
0.0,0.0,25.0,1017,100,1,143,0.0,40
0.0,0.0,24.62,1018,100,2,100,0.0,40
0.0,0.0,24.41,1018,100,2,150,0.0,1
1.37,10.38,24.41,1018,100,1,133,0.0,40
3.4,182.89,24.4,1017,100,2,155,0.0,40
2.77,359.08,24.21,1017,100,2,155,0.0,20
7.95,312.6,24.41,1017,100,2,155,0.0,1
9.0,680.12,24.21,1017,100,1,172,0.0,1
7.55,1067.53,24.0,1017,100,1,172,0.0,1
8.77,1149.24,25.66,1017,88,1,172,0.0,1
1.19,1294.31,27.0,1017,94,2,150,0.0,1
0.9,122.51,28.33,1018,83,1,185,0.0,1
0.77,79.12,29.0,1018,74,1,185,0.0,20
0.63,66.3,31.0,1018,66,1,148,0.0,1
0.61,55.34,31.57,1017,62,1,0,0.0,40
0.0,4.04,30.31,1016,83,5,110,0.0,75
0.0,0.0,28.43,1016,74,5,140,0.0,40
0.0,0.0,26.2,1017,88,4,260,0.3,75
0.0,0.0,26.2,1017,88,4,260,0.3,75
0.0,0.0,26.2,1017,88,4,260,0.3,75
0.0,0.0,25.54,1017,94,3,260,0.9,75
0.0,0.0,24.66,1016,88,1,340,0.3,1
0.0,0.0,25.0,1017,94,2,130,0.0,1
0.0,0.0,24.64,1018,88,2,162,0.0,90
0.0,0.0,24.79,1018,94,1,230,0.0,90
0.0,0.0,24.59,1018,94,2,150,0.0,20
0.0,0.0,24.41,1018,100,1,140,0.0,75
0.82,7.13,24.01,1017,100,2,160,0.0,20
2.75,84.02,24.0,1017,100,2,170,0.0,1
6.56,273.69,23.76,1017,100,1,160,0.0,1
8.8,632.27,24.0,1017,100,1,150,0.0,20
4.37,913.6,24.0,1017,100,1,200,0.0,1
7.05,295.31,24.0,1017,100,1,120,0.0,1
9.0,657.42,24.87,1018,94,1,260,0.0,1
3.93,1116.82,26.0,1018,88,3,180,0.0,1
4.68,377.03,27.43,1018,83,3,210,0.0,1
0.68,488.44,28.83,1019,74,4,200,0.0,1
0.92,63.56,30.83,1019,62,1,0,0.0,1
0.21,84.17,30.27,1018,55,2,200,0.9,75
0.0,4.76,30.3,1019,94,8,260,3.0,90
0.0,4.76,30.3,1019,94,8,260,3.0,90
0.0,0.0,27.42,1018,74,7,290,3.0,75
0.0,0.0,27.42,1018,74,7,290,3.0,75
0.0,0.0,27.42,1018,74,7,290,3.0,75
0.0,0.0,27.12,1018,74,1,0,0.3,75
0.0,0.0,27.12,1018,74,1,0,0.3,75
0.0,0.0,27.12,1018,74,1,0,0.3,75
0.0,0.0,26.57,1018,94,4,110,0.3,90
0.0,0.0,26.57,1018,94,4,110,0.3,90
0.0,0.0,26.0,1018,94,2,168,0.0,90
0.0,0.0,26.0,1019,88,2,150,0.0,75
0.0,0.0,26.0,1019,94,2,220,0.0,1
0.0,0.0,25.19,1019,94,3,150,0.0,75
0.0,0.0,24.79,1019,94,2,140,0.0,1
0.0,0.0,24.59,1018,94,3,150,0.0,20
0.65,7.35,24.22,1018,100,2,170,0.0,20
2.67,64.86,24.0,1018,100,2,170,0.0,40
3.64,250.78,24.0,1019,94,2,160,0.0,1
6.97,342.44,23.8,1019,94,2,176,0.0,1
9.02,557.04,24.0,1019,94,2,180,0.0,1
5.88,1105.9,24.0,1019,94,2,140,0.0,1
0.79,521.87,24.43,1019,94,2,140,0.0,1
3.03,81.29,25.5,1020,83,2,150,0.0,1
5.41,280.18,27.0,1020,83,2,180,0.0,1
1.88,503.93,28.16,1020,78,3,170,0.0,20
0.86,171.36,29.0,1020,74,4,190,0.0,1
0.54,74.15,31.1,1019,55,3,170,0.0,75
0.0,5.19,30.12,1018,59,4,170,0.0,40
0.0,0.0,28.63,1018,70,6,130,0.3,20
0.0,0.0,28.63,1018,70,6,130,0.3,20
0.0,0.0,28.63,1018,70,6,130,0.3,20
0.0,0.0,27.19,1019,88,3,300,0.3,75
0.0,0.0,27.19,1019,88,3,300,0.3,75
0.0,0.0,26.37,1019,70,5,160,3.0,40
0.0,0.0,26.37,1019,70,5,160,3.0,40
0.0,0.0,26.37,1019,70,5,160,3.0,40
0.0,0.0,26.27,1019,94,2,170,0.9,20
0.0,0.0,25.86,1019,83,1,80,0.0,1
0.0,0.0,25.56,1019,83,2,90,0.0,1
0.0,0.0,25.83,1020,83,2,136,0.0,1
0.0,0.0,25.5,1020,88,3,149,0.0,1
0.11,0.0,24.83,1019,88,3,149,0.0,1
1.11,16.32,25.33,1019,88,2,100,0.0,1
4.3,142.03,25.16,1019,94,2,130,0.0,1
5.9,414.21,25.33,1019,88,2,150,0.0,1
7.79,743.54,25.34,1018,94,1,130,0.0,1
5.9,751.03,25.52,1019,100,2,120,0.0,1
5.77,503.06,25.44,1019,100,2,130,0.0,1
5.6,769.41,26.0,1019,94,2,150,0.0,1
9.03,281.91,27.56,1019,88,4,140,0.0,1
7.91,819.92,28.84,1019,74,6,170,0.0,75
4.99,802.48,30.37,1020,66,5,180,0.9,40
0.41,332.06,31.37,1019,62,6,150,0.0,20
0.11,38.63,32.0,1018,62,4,160,0.0,40
0.0,0.0,32.29,1017,59,3,240,0.0,1
0.0,0.0,32.57,1017,59,4,180,0.0,1
0.0,0.0,29.69,1017,88,11,140,3.0,90
0.0,0.0,29.69,1017,88,11,140,3.0,90
0.0,0.0,29.69,1017,88,11,140,3.0,90
0.0,0.0,26.99,1018,100,5,220,0.3,90
0.0,0.0,26.99,1018,100,5,220,0.3,90
0.0,0.0,26.99,1018,100,5,220,0.3,90
0.0,0.0,24.9,1019,94,2,100,0.3,75
0.0,0.0,24.9,1019,94,2,100,0.3,75
0.0,0.0,24.9,1019,94,2,100,0.3,75
0.0,0.0,24.27,1019,94,1,170,0.9,75
0.0,0.0,24.27,1019,94,1,170,0.9,75
0.0,0.0,24.34,1020,94,2,170,0.3,40
0.0,0.0,24.52,1020,94,3,110,0.0,1
0.0,0.0,24.68,1020,94,3,167,0.0,1
0.16,0.0,24.35,1020,94,1,120,0.0,1
1.79,20.75,25.0,1019,94,2,150,0.0,1
4.05,195.11,24.84,1019,94,2,180,0.0,1
5.64,398.76,25.35,1019,100,1,140,0.0,1
8.84,653.46,25.36,1018,100,2,160,0.0,1
8.89,893.6,24.85,1018,100,1,100,0.0,1
9.0,614.83,25.16,1019,100,2,120,0.0,1
8.98,1108.17,26.15,1019,94,2,170,0.0,1
9.02,966.64,27.28,1019,83,4,150,0.0,1
8.0,1018.81,28.72,1019,74,4,180,0.0,1
0.44,941.27,30.25,1020,70,5,170,0.0,40
0.34,50.16,31.25,1019,62,6,170,0.0,40
0.28,43.24,32.11,1019,55,6,150,0.0,20
0.0,9.22,33.14,1017,49,4,160,0.0,20
0.0,0.0,32.79,1017,55,5,150,0.0,20
0.0,0.0,31.16,1017,59,7,140,0.0,20
0.0,0.0,30.15,1018,70,2,160,0.0,1
0.0,0.0,29.02,1018,78,3,100,0.0,1
0.0,0.0,27.84,1020,78,5,300,0.0,90
0.0,0.0,26.35,1021,88,3,260,0.0,90
0.0,0.0,26.35,1021,88,3,260,0.0,90
0.0,0.0,26.19,1022,100,2,240,3.0,90
0.0,0.0,26.19,1022,100,2,240,3.0,90
0.0,0.0,26.19,1022,100,2,240,3.0,90
0.0,0.0,25.34,1021,94,2,0,0.9,90
0.0,0.0,25.34,1021,94,2,0,0.9,90
0.0,0.0,25.34,1021,94,2,0,0.9,90
0.0,0.0,24.5,1021,94,3,10,0.3,75
1.25,6.92,24.5,1020,94,2,60,0.0,1
2.07,131.87,24.0,1019,100,3,100,0.0,1
